1.246,0.946
1.582,0.651
1.436,1.203
1.316,0.433
1.269,0.753
1.530,0.896
1.445,0.884
1.098,0.751
1.658,0.876
1.341,0.463
1.343,1.057
1.424,0.660
1.407,0.889
1.353,0.679
1.675,0.718
1.589,1.376
1.126,0.859
1.434,1.069
1.044,0.654
1.197,1.041
1.195,0.711
1.375,0.904
1.301,0.474
1.398,0.722
1.040,1.149
1.731,0.696
1.459,0.967
1.149,1.012
1.638,0.805
1.089,0.987
1.466,0.738
1.398,0.606
1.421,0.804
1.072,0.668
1.558,0.852
1.438,0.881
1.411,0.816
1.244,0.889
1.295,0.984
1.322,0.874
1.475,0.763
1.140,0.781
1.367,0.972
1.481,0.829
1.562,0.962
1.740,0.700
1.535,0.662
1.065,0.952
1.323,0.827
1.719,0.507
1.560,0.816
1.695,1.020
1.472,0.943
1.512,0.776
1.330,0.841
1.351,0.764
1.350,1.110
1.348,0.865
1.252,0.666
1.224,0.682
1.310,0.902
1.324,0.996
1.349,0.930
1.152,0.633
1.373,0.742
1.205,0.766
1.319,1.010
0.943,0.617
1.561,1.030
1.227,0.899
1.440,1.158
1.948,1.111
1.317,0.425
1.432,0.785
1.209,0.820
1.263,0.902
1.295,0.580
1.520,0.999
1.497,0.876
1.561,0.983
1.503,0.795
1.282,1.154
1.330,1.212
1.297,0.642
1.522,0.804
1.615,0.693
1.140,1.269
1.273,0.945
1.214,0.825
1.199,1.010
1.469,0.539
1.755,0.710
1.428,0.962
1.250,0.684
1.457,0.792
1.457,0.587
1.325,0.662
1.486,1.095
1.264,0.714
1.465,0.998
1.404,1.043
1.584,0.907
1.329,0.998
1.193,0.763
1.676,0.906
1.539,0.795
1.416,0.801
1.512,0.966
1.618,1.366
1.434,1.046
1.157,0.955
1.310,0.980
1.394,0.555
1.542,1.124
1.847,1.026
0.870,1.202
1.306,0.675
1.383,1.029
1.259,0.684
1.253,0.873
1.450,0.992
1.476,0.519
1.369,0.846
1.407,0.690
1.054,0.859
1.767,0.739
1.293,0.510
1.613,0.790
1.670,0.474
1.106,0.783
1.412,0.658
1.382,0.586
1.367,0.756
1.135,0.792
1.347,0.611
1.396,0.995
1.320,0.905
1.004,0.838
1.498,0.707
1.219,0.798
1.405,0.779
1.537,0.770
1.290,0.788
1.300,0.843
1.429,0.851
1.360,0.538
1.441,0.312
1.318,0.550
1.357,1.275
1.345,0.762
1.082,0.457
1.611,0.627
1.362,0.673
1.455,0.887
1.520,0.604
1.143,1.079
1.521,0.694
1.323,0.761
1.472,0.869
1.181,0.720
1.437,1.008
1.730,0.526
1.163,0.558
1.507,1.021
1.592,0.866
1.534,1.277
1.386,1.516
1.391,0.721
1.367,0.693
1.175,0.678
1.191,0.639
1.182,0.962
1.117,0.780
1.664,0.485
1.692,0.843
1.523,0.911
1.369,0.626
1.581,0.803
1.304,1.023
1.412,0.811
1.413,0.846
1.387,1.129
1.354,0.760
1.628,0.993
1.788,0.846
1.216,0.900
1.175,0.642
1.645,0.654
1.490,1.043
1.134,0.987
1.332,0.606
1.242,0.817
1.442,0.951
1.110,0.765
1.040,0.572
1.288,0.684
1.626,1.052
1.126,0.838
1.612,1.068
1.278,0.788
1.427,0.742
1.427,0.635
1.467,0.774
1.643,0.816
1.403,0.921
1.480,0.639
1.195,0.980
1.445,0.547
1.285,1.112
1.566,0.467
1.500,0.531
1.589,0.622
1.254,0.834
1.383,0.788
1.267,0.823
1.404,0.946
1.175,0.985
1.424,0.899
1.546,0.774
1.313,0.732
1.289,0.745
0.979,0.606
1.489,0.777
1.496,0.499
1.316,0.694
1.419,0.949
1.615,0.324
1.500,0.503
1.722,0.831
1.533,0.894
1.334,0.673
1.770,0.512
1.123,0.476
1.429,1.044
1.305,0.850
1.647,1.138
1.613,0.975
1.176,0.860
1.160,0.843
1.423,0.905
1.329,1.063
1.050,0.901
1.310,1.121
1.352,0.539
1.639,0.892
1.381,1.323
1.370,0.461
1.580,0.807
1.191,0.937
1.144,0.733
1.567,0.958
1.312,0.958
1.336,0.556
1.606,0.902
1.084,0.636
1.483,0.886
1.370,0.700
1.728,0.698
1.431,0.929
1.485,0.840
1.403,0.590
1.823,0.973
1.303,0.844
1.376,1.174
1.522,0.906
1.528,0.877
1.410,0.863
1.606,1.170
1.467,0.798
1.613,0.835
1.362,0.657
1.390,0.845
1.225,1.034
1.364,0.542
1.262,1.095
1.242,0.904
1.313,0.774
1.490,0.824
1.374,0.845
1.576,0.771
1.423,0.789
1.240,0.801
1.448,0.887
1.220,0.987
1.798,0.769
1.471,0.736
1.507,0.605
1.360,0.686
1.575,1.159
1.209,0.541
1.254,0.376
1.202,0.695
1.300,0.798
1.087,0.693
1.629,0.570
1.374,1.081
1.364,0.731
1.220,0.919
1.359,0.728
1.171,0.622
1.587,0.867
1.390,0.362
1.249,1.112
1.033,1.143
1.243,1.204
1.554,0.403
1.540,0.743
1.371,0.752
1.335,0.811
1.336,0.499
1.192,0.821
1.375,0.718
1.380,0.862
1.422,0.730
1.164,0.673
1.474,0.875
1.320,1.062
1.479,0.545
1.295,0.721
1.131,0.764
1.209,1.109
1.265,1.097
1.346,0.929
1.429,0.730
1.621,0.709
1.003,0.695
1.584,0.912
1.502,0.769
1.521,0.757
1.306,0.586
1.559,0.749
1.444,0.315
1.736,0.738
1.260,0.650
1.215,0.972
1.413,0.760
1.233,0.752
1.392,0.941
1.651,0.737
1.512,0.634
0.980,0.699
1.485,0.639
1.487,0.533
1.778,0.952
1.536,0.891
1.365,1.056
1.118,1.113
1.127,1.022
1.000,0.872
1.377,0.848
0.989,0.955
1.099,0.611
1.454,0.910
1.323,0.649
1.321,0.687
0.965,0.765
1.563,0.820
1.714,0.739
1.202,0.773
1.243,0.904
1.703,0.367
1.314,0.707
1.578,0.977
1.255,0.699
1.534,0.725
1.579,0.562
1.603,0.909
1.301,0.576
1.619,0.713
1.287,1.186
1.145,0.994
1.472,0.581
1.284,0.582
1.193,0.805
1.280,1.081
1.234,1.105
1.395,0.901
1.052,1.110
1.118,0.971
1.545,1.027
1.527,0.795
1.360,1.131
1.062,0.540
1.286,0.836
1.548,0.597
1.213,0.745
1.545,0.756
1.242,0.862
1.564,0.492
1.204,0.701
1.304,1.112
1.488,0.622
1.854,0.583
1.336,0.734
1.645,0.905
1.054,1.016
1.236,0.711
1.546,0.853
1.570,0.634
1.424,0.764
1.424,0.490
1.643,0.701
1.187,1.207
1.360,0.805
1.498,0.891
1.251,0.850
1.471,0.902
1.159,0.879
1.476,1.261
1.493,1.158
1.490,0.673
1.354,1.062
1.199,0.519
1.379,0.998
1.732,1.035
1.365,1.027
1.642,0.934
1.341,0.783
1.898,0.815
1.104,0.797
1.618,0.548
1.186,0.907
1.343,1.076
1.610,1.364
1.603,1.406
1.235,0.713
0.973,0.824
1.573,0.980
0.987,0.837
1.449,1.176
1.206,0.638
1.315,1.010
1.465,0.856
1.096,0.907
1.337,1.032
1.562,0.624
1.674,0.660
1.497,0.839
1.276,0.606
1.265,0.600
1.505,1.038
1.620,0.831
0.930,1.164
1.571,1.042
1.463,0.638
1.116,0.971
1.282,1.271
1.209,0.908
1.496,1.066
1.239,0.601
1.452,0.898
1.129,1.182
1.251,1.006
1.391,0.835
1.683,0.570
1.344,0.607
1.285,0.804
1.283,0.955
1.349,0.771
1.536,0.666
1.554,0.807
1.403,0.972
1.368,0.804
1.159,0.895
1.323,0.991
0.895,0.788
1.713,1.067
1.243,0.765
1.643,0.765
1.725,0.956
1.567,0.462
1.244,1.106
1.433,0.731
1.240,0.572
1.694,0.947
1.148,0.814
1.511,1.145
1.167,0.681
1.315,0.561
1.028,1.026
1.212,1.222
1.299,0.697
1.377,0.709
1.495,1.121
0.766,0.744
1.167,0.801
1.398,0.538
1.191,1.286
1.586,1.158
1.289,0.647
1.189,0.814
1.307,0.949
1.516,1.287
1.332,0.768
1.227,0.789
1.142,0.625
1.642,0.729
1.477,0.649
1.321,1.019
1.220,0.867
1.588,0.972
1.074,0.948
1.313,0.782
1.276,1.082
1.140,0.606
1.491,1.351
1.472,0.960
1.463,0.565
1.246,0.704
1.263,0.962
1.041,0.816
1.502,0.809
1.469,0.932
1.505,0.905
1.277,0.879
1.411,0.906
1.097,0.670
1.741,1.145
1.552,1.057
1.451,0.951
1.049,0.962
1.565,0.877
1.302,0.855
1.465,0.816
1.227,0.497
1.060,0.811
1.275,0.895
1.512,0.958
1.157,0.973
1.146,0.781
1.181,0.702
1.220,0.892
1.547,0.756
1.440,0.621
1.359,1.089
1.128,0.736
1.212,0.777
1.158,0.950
1.352,0.557
1.448,0.819
1.283,0.684
1.531,0.594
1.290,0.889
1.606,0.960
1.283,0.875
1.172,0.869
1.819,0.763
1.529,0.915
1.087,0.997
1.383,1.190
1.441,0.878
1.296,0.768
1.163,0.651
1.059,0.767
1.683,1.037
1.436,0.862
0.977,0.609
1.273,0.705
1.590,0.784
1.551,0.918
1.044,1.011
1.202,0.773
1.463,0.789
1.341,0.624
1.450,0.469
1.458,0.702
1.041,0.833
1.602,0.670
1.784,0.650
1.597,0.552
1.274,0.804
1.069,0.863
1.538,0.845
1.121,0.735
1.229,0.669
1.489,0.929
1.580,0.612
1.277,0.853
1.526,0.386
1.317,0.861
1.345,0.712
1.473,0.889
1.512,0.879
1.349,1.000
1.227,1.162
1.200,0.607
1.761,0.566
1.042,0.663
1.179,0.728
1.344,0.935
1.426,0.994
1.331,0.707
1.428,0.985
1.022,0.991
1.633,1.032
1.261,0.964
1.228,0.369
1.590,0.721
1.463,0.704
1.638,0.792
1.351,0.809
1.210,0.875
1.382,0.529
1.510,0.832
1.196,0.779
1.507,0.572
1.385,0.839
1.593,0.626
1.469,0.911
1.498,0.798
1.728,1.120
1.470,0.713
1.316,0.930
1.438,1.173
1.218,1.075
1.150,0.848
1.196,1.333
1.799,0.973
1.361,1.110
1.644,1.037
1.302,1.393
1.515,1.254
1.306,1.374
1.388,0.913
1.663,1.006
1.676,1.179
1.075,1.293
1.412,1.134
1.300,1.298
1.507,0.895
1.673,0.904
1.584,1.047
1.284,1.129
1.419,1.420
1.877,1.222
1.505,1.121
1.074,1.360
1.644,1.109
1.044,1.242
1.312,1.034
1.730,1.076
1.146,1.095
1.163,1.410
1.687,1.056
1.371,1.185
1.496,1.428
1.450,0.818
1.204,1.044
1.345,1.102
1.298,1.055
1.609,1.235
1.319,1.024
1.404,1.258
0.943,1.035
1.386,1.071
1.561,1.311
1.276,1.168
1.505,1.127
1.285,0.763
1.619,1.015
1.361,1.616
1.320,1.226
1.317,0.980
1.801,1.295
1.395,1.112
1.069,1.259
1.781,1.361
1.362,0.944
1.516,1.038
1.356,1.068
1.392,1.140
1.499,0.938
1.305,1.021
1.443,1.144
1.311,1.059
1.223,1.167
1.212,0.945
1.406,1.240
1.348,1.016
1.547,1.021
1.521,1.047
1.440,0.926
1.027,1.309
1.792,1.168
1.349,1.402
1.528,1.007
0.932,0.856
1.162,1.275
1.535,1.039
1.468,1.300
1.646,0.974
1.450,1.171
1.415,0.987
1.634,1.095
1.081,1.243
1.207,1.079
1.396,1.041
1.506,1.205
1.377,1.196
1.451,1.232
1.407,0.953
1.211,1.135
1.375,0.818
1.086,0.902
1.359,1.580
1.461,1.184
1.422,1.698
1.177,1.173
1.465,0.995
1.472,1.087
1.297,0.834
1.090,1.210
1.451,1.070
1.620,1.005
1.063,1.193
1.368,1.186
1.568,1.433
1.046,1.154
1.450,1.177
1.544,1.096
1.369,1.283
1.461,1.127
1.400,1.432
1.158,1.243
1.401,1.052
1.875,1.008
1.363,1.051
1.725,1.514
1.309,0.700
1.270,1.216
1.439,1.400
1.269,1.085
1.108,0.910
1.476,1.213
1.504,1.056
1.422,1.005
1.443,1.065
1.588,1.047
1.444,1.083
1.320,1.475
1.412,1.161
1.357,1.361
1.349,1.415
1.184,1.049
1.411,1.643
1.485,1.385
1.235,0.891
1.642,1.206
1.176,1.700
1.719,1.597
1.477,1.070
1.485,0.980
1.531,1.059
1.398,1.134
1.063,1.026
1.360,0.957
1.541,1.057
1.350,1.366
1.237,1.261
1.318,1.115
1.346,1.073
1.699,0.805
1.152,0.929
1.227,1.263
1.339,0.752
1.261,1.194
1.613,1.116
1.127,1.212
1.742,1.285
1.313,1.138
1.424,0.922
1.304,0.975
1.628,1.381
1.141,1.101
1.182,1.038
1.155,1.143
1.967,1.151
1.359,0.977
1.396,1.068
1.309,1.236
1.397,1.293
1.576,1.086
1.375,1.187
1.180,1.334
1.601,0.912
1.220,0.969
1.431,1.115
1.614,1.003
1.515,1.138
1.253,0.939
1.584,0.926
1.559,1.181
1.521,0.908
1.645,0.705
1.642,1.345
1.135,0.792
1.544,1.606
1.752,1.250
1.143,1.253
1.493,1.177
1.768,0.943
1.229,0.900
1.158,1.105
1.365,1.225
1.496,0.755
1.544,1.073
1.336,1.011
1.382,1.081
1.688,0.932
1.237,1.061
1.539,1.417
1.437,0.852
1.226,0.854
1.437,1.192
1.556,1.093
1.538,0.937
1.438,1.238
1.532,1.070
1.294,1.358
1.202,1.196
1.947,1.391
1.483,0.843
1.511,1.374
1.331,1.102
1.168,1.256
1.025,1.173
1.247,1.037
1.418,0.800
0.949,1.307
1.512,1.175
1.506,1.243
1.340,0.508
1.378,0.893
1.602,0.823
1.110,1.411
1.011,1.198
1.150,1.219
1.486,1.355
1.761,1.228
1.561,1.126
1.764,1.048
1.718,0.932
1.445,1.260
1.376,1.429
1.392,1.170
1.183,0.994
1.352,1.125
1.249,1.117
1.213,1.706
1.439,0.827
1.553,1.170
1.589,0.918
1.857,1.502
1.133,1.299
1.189,1.018
1.344,1.774
1.334,1.210
1.559,1.194
1.319,1.350
1.318,1.184
1.173,1.078
1.239,1.266
1.296,0.827
1.267,1.060
1.413,1.115
1.302,1.026
1.359,1.141
1.432,1.277
1.020,1.201
1.400,0.925
1.509,1.144
1.469,1.346
1.572,1.145
1.552,1.274
1.524,1.230
1.006,1.224
1.166,1.326
1.818,1.109
1.523,0.979
1.248,1.101
1.570,1.175
1.182,1.241
1.166,1.190
1.792,1.300
1.543,1.122
1.675,1.229
1.991,1.129
1.546,1.457
1.135,1.290
1.190,1.330
1.351,1.418
1.548,0.935
1.115,1.158
1.055,0.817
1.386,1.136
1.417,1.293
1.499,1.199
1.463,1.171
1.116,1.134
1.469,0.857
1.137,0.833
1.093,1.454
1.451,0.798
1.244,1.211
1.293,1.199
1.228,0.875
0.887,0.883
1.443,0.935
1.413,0.753
1.522,1.604
1.340,1.320
1.113,1.109
1.305,1.503
1.476,0.996
1.141,1.354
1.382,1.447
1.276,1.017
1.307,1.143
1.317,1.393
1.699,1.274
1.222,1.213
1.448,1.045
1.420,1.003
1.560,1.123
1.311,1.267
1.672,0.823
1.267,1.183
1.458,1.316
1.417,0.990
1.263,1.273
1.187,1.252
1.604,1.060
1.387,0.667
1.594,1.638
1.347,1.079
1.102,0.990
1.084,0.947
1.513,1.217
1.690,1.343
1.462,0.769
1.728,1.004
1.601,1.032
1.194,0.745
1.338,1.218
1.285,1.298
1.354,1.028
1.634,1.225
1.262,1.339
1.482,0.921
1.137,1.139
1.302,1.159
1.376,1.283
1.606,0.748
1.358,1.008
1.486,1.511
1.212,0.891
1.631,1.713
1.372,1.184
1.773,1.397
1.322,1.163
1.350,1.379
1.565,0.885
1.354,1.401
0.964,1.322
1.275,1.070
1.143,1.147
1.436,0.991
1.491,1.059
1.310,1.370
1.181,0.979
1.500,1.110
1.486,1.274
1.456,0.977
1.274,1.209
1.136,1.102
1.416,1.446
1.639,0.989
1.349,1.186
0.909,1.067
1.581,1.219
1.430,1.084
1.519,1.213
1.337,1.200
1.384,1.473
1.146,1.432
1.421,1.378
1.245,0.847
1.452,1.531
1.526,0.959
1.305,1.207
1.482,1.158
1.498,1.376
1.417,1.655
1.398,1.164
1.412,1.258
1.522,1.451
1.297,1.095
1.346,1.186
1.322,1.166
1.326,1.183
1.213,0.817
1.375,1.173
1.385,1.284
1.191,1.288
1.351,1.256
1.421,1.099
1.298,1.245
1.279,1.136
1.551,1.108
1.263,1.036
1.290,1.221
1.175,1.192
1.643,1.163
1.475,1.608
1.173,1.474
1.584,0.846
1.286,1.372
1.295,0.819
1.525,1.216
1.483,1.255
1.133,1.282
1.490,1.218
1.125,1.083
1.725,1.011
1.310,0.954
1.038,0.794
1.696,1.179
1.806,1.063
1.885,1.107
1.419,1.132
1.678,0.931
1.420,1.207
1.403,1.053
1.172,1.084
1.643,1.177
1.074,1.390
0.898,0.890
1.081,1.374
1.579,1.261
1.454,1.115
1.195,1.190
1.370,1.313
1.474,1.165
1.521,0.913
1.318,1.092
1.294,0.989
1.614,1.308
1.733,1.103
1.095,1.411
1.190,1.059
1.666,1.392
1.514,1.097
1.618,1.153
1.394,1.033
1.582,1.322
1.542,1.145
1.417,1.075
1.442,1.158
1.550,0.994
1.206,0.773
1.386,1.153
1.126,0.969
1.771,1.241
1.484,1.175
1.559,0.971
1.048,1.310
1.635,1.112
1.390,1.172
1.353,1.120
1.566,1.201
1.257,1.178
1.635,1.649
1.323,1.141
1.107,1.105
1.114,1.205
1.502,0.881
1.058,0.949
1.400,0.986
1.312,1.237
1.264,1.273
1.331,1.160
1.371,0.885
1.046,0.736
1.309,1.034
1.397,1.326
1.636,1.139
1.347,1.187
1.416,1.285
1.420,1.106
1.362,1.317
1.557,1.244
1.772,1.053
1.094,1.061
1.725,1.178
1.494,1.074
1.574,1.337
1.430,0.824
1.493,0.915
1.488,0.986
1.669,1.272
1.587,1.290
1.065,0.966
1.235,1.431
1.685,1.347
1.145,1.311
1.460,1.235
1.328,1.182
1.576,1.254
1.196,1.106
1.177,1.322
1.283,0.992
1.154,1.243
1.694,1.223
1.578,1.490
1.273,0.931
1.685,1.118
0.987,0.929
1.103,1.217
1.433,1.177
1.290,1.006
1.654,1.555
1.731,1.254
1.358,1.033
1.654,1.235
1.275,1.284
1.553,0.707
1.537,1.037
1.113,1.285
1.548,1.433
1.499,1.400
1.150,1.181
1.500,0.826
1.016,1.128
1.364,1.439
1.331,1.133
1.094,1.523
1.303,1.314
1.464,0.896
1.396,1.078
1.390,0.986
1.767,1.390
1.313,0.637
1.401,1.292
1.919,1.221
1.078,1.534
1.143,1.274
1.613,1.685
1.259,0.752
1.393,1.352
1.494,1.275
1.548,1.488
1.417,1.279
1.557,1.120
1.488,1.092
1.655,1.511
1.403,1.172
1.086,1.023
1.335,1.117
1.456,1.001
1.661,1.092
1.381,1.029
1.698,0.957
1.462,1.088
1.623,1.045
1.265,1.365
1.390,0.808
1.152,0.935
1.268,1.052
1.363,0.960
1.437,1.095
1.556,1.065
1.336,1.469
1.400,1.196
1.209,1.187
1.313,1.284
1.643,1.040
0.956,1.009
1.406,1.097
1.015,1.181
1.351,1.063
1.721,1.448
1.347,0.949
1.772,1.240
1.455,1.144
1.130,0.977
1.364,1.104
0.960,1.207
1.640,1.116
1.858,1.137
1.520,0.917
1.522,1.027
1.524,1.290
1.363,1.143
1.950,0.976
0.852,1.286
1.549,1.112
1.261,1.002
1.486,1.127
1.309,1.330
1.185,1.393
1.779,0.999
1.293,1.149
1.121,1.364
1.212,1.301
1.570,1.191
1.807,1.163
1.180,1.140
1.534,1.059
1.499,1.223
1.800,0.897
1.208,1.360
1.136,1.218
1.528,1.103
1.467,1.122
1.457,1.439
1.582,1.016
1.508,1.198
1.080,1.124
1.017,1.068
1.592,1.177
1.454,1.424
1.236,1.253
1.752,0.898
1.364,1.359
1.566,1.435
1.355,1.322
1.272,1.406
1.268,1.289
1.379,1.372
1.341,0.928
1.411,1.437
1.057,1.465
1.186,1.092
1.514,0.641
1.251,1.289
1.396,1.439
1.436,0.860
1.237,1.235
1.452,0.883
1.176,1.486
1.058,1.118
1.704,1.377
1.423,1.187
0.993,1.345
1.198,1.510
1.013,1.414
1.239,1.304
1.343,0.887
1.425,1.175
1.512,1.506
1.071,1.179
1.691,1.112
1.574,1.253
1.433,1.041
0.990,1.176
1.197,0.932
1.478,1.106
1.544,1.435
1.363,0.733
1.556,1.342
1.505,0.907
1.556,1.473
1.615,1.154
1.168,0.957
1.735,1.200
1.177,1.021
1.558,0.797
1.154,1.163
1.477,1.374
1.472,0.992
1.560,0.829
1.388,0.960
1.505,1.283
1.427,1.179
1.268,0.854
1.395,1.388
1.099,1.023
1.481,1.027
1.504,0.974
0.965,1.461
1.100,1.082
1.320,1.273
1.132,1.162
1.445,1.208
1.434,1.056
1.319,1.247
1.556,1.439
1.590,1.027
1.292,1.069
1.635,1.209
1.429,1.434
1.089,1.291
1.516,0.999
1.235,0.891
0.943,1.346
1.156,1.324
1.521,0.918
1.344,0.844
1.497,0.853
1.512,0.834
1.318,1.056
1.477,1.593
1.620,0.791
1.589,1.023
1.151,0.751
1.401,1.176
1.243,1.215
1.362,1.186
1.134,1.335
1.046,1.087
1.315,1.047
1.853,1.245
1.549,1.181
1.301,0.952
1.469,1.165
1.248,1.110
1.425,0.878
1.609,1.045
1.307,1.500
1.464,1.319
1.298,1.273
1.393,1.292
1.376,1.418
1.492,1.273
1.563,0.855
1.413,0.894
1.337,1.295
1.468,1.154
1.535,0.991
1.362,1.251
1.378,1.368
1.371,0.970
1.681,1.170
1.336,0.809
1.411,1.028
1.631,0.986
1.569,1.100
1.620,1.158
1.652,1.053
1.354,1.445
1.426,1.407
1.541,1.090
1.361,1.052
1.504,0.857
1.350,1.095
1.490,1.377
1.197,1.358
1.291,1.227
1.222,1.316
1.256,1.112
1.597,1.040
1.588,1.319
1.269,1.208
1.533,1.108
1.435,0.789
1.188,1.089
1.332,1.040
1.336,1.200
1.294,1.262
1.810,1.036
1.079,1.388
1.360,0.889
1.463,1.066
